date,breed,cohort,cow_id,weight,year,month,day
2016-01-20,RC,C1,4052,282.5076076585366,2016,January,20
2016-01-21,RC,C1,4052,282.6265372682927,2016,January,21
2016-01-22,RC,C1,4052,282.7454668780488,2016,January,22
2016-01-23,RC,C1,4052,282.86439648780487,2016,January,23
2016-01-24,RC,C1,4052,282.98332609756096,2016,January,24
2016-01-25,RC,C1,4052,283.10225570731706,2016,January,25
2016-01-26,RC,C1,4052,283.22118531707315,2016,January,26
2016-01-27,RC,C1,4052,283.34011492682924,2016,January,27
2016-01-28,RC,C1,4052,283.45904453658534,2016,January,28
2016-01-29,RC,C1,4052,283.57797414634143,2016,January,29
2016-01-30,RC,C1,4052,283.6969037560975,2016,January,30
2016-01-31,RC,C1,4052,283.8158333658537,2016,January,31
2016-02-01,RC,C1,4052,283.9347629756098,2016,February,1
2016-02-02,RC,C1,4052,284.05369258536587,2016,February,2
2016-02-03,RC,C1,4052,284.17262219512196,2016,February,3
2016-02-04,RC,C1,4052,284.29155180487805,2016,February,4
2016-02-05,RC,C1,4052,284.41048141463415,2016,February,5
2016-02-06,RC,C1,4052,284.52941102439024,2016,February,6
2016-02-07,RC,C1,4052,284.64834063414634,2016,February,7
2016-02-08,RC,C1,4052,284.76727024390243,2016,February,8
2016-02-09,RC,C1,4052,284.8861998536585,2016,February,9
2016-02-10,RC,C1,4052,285.0051294634146,2016,February,10
2016-02-11,RC,C1,4052,285.1240590731707,2016,February,11
2016-02-12,RC,C1,4052,285.2429886829268,2016,February,12
2016-02-13,RC,C1,4052,285.3619182926829,2016,February,13
2016-02-14,RC,C1,4052,285.480847902439,2016,February,14
2016-02-15,RC,C1,4052,285.5997775121951,2016,February,15
2016-02-16,RC,C1,4052,285.71870712195124,2016,February,16
2016-02-17,RC,C1,4052,285.83763673170733,2016,February,17
2016-02-18,RC,C1,4052,285.95656634146343,2016,February,18
2016-02-19,RC,C1,4052,286.0754959512195,2016,February,19
2016-02-20,RC,C1,4052,286.1944255609756,2016,February,20
2016-02-21,RC,C1,4052,286.3133551707317,2016,February,21
2016-02-22,RC,C1,4052,286.4322847804878,2016,February,22
2016-02-23,RC,C1,4052,286.5512143902439,2016,February,23
2016-02-24,RC,C1,4052,286.670144,2016,February,24
2016-02-25,RC,C1,4052,286.88398022857143,2016,February,25
2016-02-26,RC,C1,4052,287.09781645714287,2016,February,26
2016-02-27,RC,C1,4052,287.3116526857143,2016,February,27
2016-02-28,RC,C1,4052,287.5254889142857,2016,February,28
2016-02-29,RC,C1,4052,287.7393251428571,2016,February,29
2016-03-01,RC,C1,4052,287.95316137142856,2016,March,1
2016-03-02,RC,C1,4052,288.1669976,2016,March,2
2016-03-03,RC,C1,4052,288.38083382857144,2016,March,3
2016-03-04,RC,C1,4052,288.5946700571429,2016,March,4
2016-03-05,RC,C1,4052,288.80850628571426,2016,March,5
2016-03-06,RC,C1,4052,289.0223425142857,2016,March,6
2016-03-07,RC,C1,4052,289.23617874285713,2016,March,7
2016-03-08,RC,C1,4052,289.4500149714286,2016,March,8
2016-03-09,RC,C1,4052,289.6638512,2016,March,9
2016-03-10,RC,C1,4052,289.87768742857145,2016,March,10
2016-03-11,RC,C1,4052,290.09152365714283,2016,March,11
2016-03-12,RC,C1,4052,290.30535988571427,2016,March,12
2016-03-13,RC,C1,4052,290.5191961142857,2016,March,13
2016-03-14,RC,C1,4052,290.73303234285714,2016,March,14
2016-03-15,RC,C1,4052,290.9468685714286,2016,March,15
2016-03-16,RC,C1,4052,291.1607048,2016,March,16
2016-03-17,RC,C1,4052,291.37454102857146,2016,March,17
2016-03-18,RC,C1,4052,291.58837725714284,2016,March,18
2016-03-19,RC,C1,4052,291.8022134857143,2016,March,19
2016-03-20,RC,C1,4052,292.0160497142857,2016,March,20
2016-03-21,RC,C1,4052,292.22988594285715,2016,March,21
2016-03-22,RC,C1,4052,292.4437221714286,2016,March,22
2016-03-23,RC,C1,4052,292.6575584,2016,March,23
2016-03-24,RC,C1,4052,292.8713946285714,2016,March,24
2016-03-25,RC,C1,4052,293.08523085714285,2016,March,25
2016-03-26,RC,C1,4052,293.2990670857143,2016,March,26
2016-03-27,RC,C1,4052,293.5129033142857,2016,March,27
2016-03-28,RC,C1,4052,293.72673954285716,2016,March,28
2016-03-29,RC,C1,4052,293.9405757714286,2016,March,29
2016-03-30,RC,C1,4052,294.154412,2016,March,30
2016-03-31,RC,C1,4052,294.3682482285714,2016,March,31
2016-04-01,RC,C1,4052,294.58208445714286,2016,April,1
2016-04-02,RC,C1,4052,294.7959206857143,2016,April,2
2016-04-03,RC,C1,4052,295.00975691428573,2016,April,3
2016-04-04,RC,C1,4052,295.22359314285717,2016,April,4
2016-04-05,RC,C1,4052,295.4374293714286,2016,April,5
2016-04-06,RC,C1,4052,295.6512656,2016,April,6
2016-04-07,RC,C1,4052,295.8651018285714,2016,April,7
2016-04-08,RC,C1,4052,296.07893805714286,2016,April,8
2016-04-09,RC,C1,4052,296.2927742857143,2016,April,9
2016-04-10,RC,C1,4052,296.50661051428574,2016,April,10
2016-04-11,RC,C1,4052,296.7204467428572,2016,April,11
2016-04-12,RC,C1,4052,296.93428297142856,2016,April,12
2016-04-13,RC,C1,4052,297.1481192,2016,April,13
2016-04-14,RC,C1,4052,297.36195542857143,2016,April,14
2016-04-15,RC,C1,4052,297.5757916571429,2016,April,15
2016-04-16,RC,C1,4052,297.7896278857143,2016,April,16
2016-04-17,RC,C1,4052,298.00346411428575,2016,April,17
2016-04-18,RC,C1,4052,298.21730034285713,2016,April,18
2016-04-19,RC,C1,4052,298.43113657142857,2016,April,19
2016-04-20,RC,C1,4052,298.6449728,2016,April,20
2016-04-21,RC,C1,4052,298.85880902857144,2016,April,21
2016-04-22,RC,C1,4052,299.0726452571429,2016,April,22
2016-04-23,RC,C1,4052,299.2864814857143,2016,April,23
2016-04-24,RC,C1,4052,299.50031771428576,2016,April,24
2016-04-25,RC,C1,4052,299.71415394285714,2016,April,25
2016-04-26,RC,C1,4052,299.9279901714286,2016,April,26
2016-04-27,RC,C1,4052,300.1418264,2016,April,27
2016-04-28,RC,C1,4052,300.35566262857145,2016,April,28
2016-04-29,RC,C1,4052,300.5694988571429,2016,April,29
2016-04-30,RC,C1,4052,300.7833350857143,2016,April,30
2016-05-01,RC,C1,4052,300.9971713142857,2016,May,1
2016-05-02,RC,C1,4052,301.21100754285715,2016,May,2
2016-05-03,RC,C1,4052,301.4248437714286,2016,May,3
2016-05-04,RC,C1,4052,301.63868,2016,May,4
2016-05-05,RC,C1,4052,301.88903922077924,2016,May,5
2016-05-06,RC,C1,4052,302.13939844155846,2016,May,6
2016-05-07,RC,C1,4052,302.3897576623377,2016,May,7
2016-05-08,RC,C1,4052,302.6401168831169,2016,May,8
2016-05-09,RC,C1,4052,302.8904761038961,2016,May,9
2016-05-10,RC,C1,4052,303.1408353246753,2016,May,10
2016-05-11,RC,C1,4052,303.39119454545454,2016,May,11
2016-05-12,RC,C1,4052,303.6415537662338,2016,May,12
2016-05-13,RC,C1,4052,303.89191298701303,2016,May,13
2016-05-14,RC,C1,4052,304.14227220779225,2016,May,14
2016-05-15,RC,C1,4052,304.39263142857146,2016,May,15
2016-05-16,RC,C1,4052,304.6429906493507,2016,May,16
2016-05-17,RC,C1,4052,304.8933498701299,2016,May,17
2016-05-18,RC,C1,4052,305.1437090909091,2016,May,18
2016-05-19,RC,C1,4052,305.39406831168833,2016,May,19
2016-05-20,RC,C1,4052,305.64442753246755,2016,May,20
2016-05-21,RC,C1,4052,305.89478675324676,2016,May,21
2016-05-22,RC,C1,4052,306.145145974026,2016,May,22
2016-05-23,RC,C1,4052,306.3955051948052,2016,May,23
2016-05-24,RC,C1,4052,306.6458644155844,2016,May,24
2016-05-25,RC,C1,4052,306.89622363636363,2016,May,25
2016-05-26,RC,C1,4052,307.14658285714285,2016,May,26
2016-05-27,RC,C1,4052,307.39694207792206,2016,May,27
2016-05-28,RC,C1,4052,307.64730129870134,2016,May,28
2016-05-29,RC,C1,4052,307.89766051948055,2016,May,29
2016-05-30,RC,C1,4052,308.14801974025977,2016,May,30
2016-05-31,RC,C1,4052,308.398378961039,2016,May,31
2016-06-01,RC,C1,4052,308.6487381818182,2016,June,1
2016-06-02,RC,C1,4052,308.8990974025974,2016,June,2
2016-06-03,RC,C1,4052,309.14945662337664,2016,June,3
2016-06-04,RC,C1,4052,309.39981584415585,2016,June,4
2016-06-05,RC,C1,4052,309.65017506493507,2016,June,5
2016-06-06,RC,C1,4052,309.9005342857143,2016,June,6
2016-06-07,RC,C1,4052,310.1508935064935,2016,June,7
2016-06-08,RC,C1,4052,310.4012527272727,2016,June,8
2016-06-09,RC,C1,4052,310.65161194805194,2016,June,9
2016-06-10,RC,C1,4052,310.90197116883115,2016,June,10
2016-06-11,RC,C1,4052,311.15233038961037,2016,June,11
2016-06-12,RC,C1,4052,311.40268961038964,2016,June,12
2016-06-13,RC,C1,4052,311.65304883116886,2016,June,13
2016-06-14,RC,C1,4052,311.9034080519481,2016,June,14
2016-06-15,RC,C1,4052,312.1537672727273,2016,June,15
2016-06-16,RC,C1,4052,312.4041264935065,2016,June,16
2016-06-17,RC,C1,4052,312.6544857142857,2016,June,17
2016-06-18,RC,C1,4052,312.90484493506494,2016,June,18
2016-06-19,RC,C1,4052,313.15520415584416,2016,June,19
2016-06-20,RC,C1,4052,313.4055633766234,2016,June,20
2016-06-21,RC,C1,4052,313.6559225974026,2016,June,21
2016-06-22,RC,C1,4052,313.9062818181818,2016,June,22
2016-06-23,RC,C1,4052,314.156641038961,2016,June,23
2016-06-24,RC,C1,4052,314.40700025974024,2016,June,24
2016-06-25,RC,C1,4052,314.65735948051946,2016,June,25
2016-06-26,RC,C1,4052,314.9077187012987,2016,June,26
2016-06-27,RC,C1,4052,315.1580779220779,2016,June,27
2016-06-28,RC,C1,4052,315.40843714285717,2016,June,28
2016-06-29,RC,C1,4052,315.6587963636364,2016,June,29
2016-06-30,RC,C1,4052,315.9091555844156,2016,June,30
2016-07-01,RC,C1,4052,316.1595148051948,2016,July,1
2016-07-02,RC,C1,4052,316.40987402597403,2016,July,2
2016-07-03,RC,C1,4052,316.66023324675325,2016,July,3
2016-07-04,RC,C1,4052,316.91059246753247,2016,July,4
2016-07-05,RC,C1,4052,317.1609516883117,2016,July,5
2016-07-06,RC,C1,4052,317.4113109090909,2016,July,6
2016-07-07,RC,C1,4052,317.6616701298701,2016,July,7
2016-07-08,RC,C1,4052,317.91202935064933,2016,July,8
2016-07-09,RC,C1,4052,318.16238857142855,2016,July,9
2016-07-10,RC,C1,4052,318.41274779220777,2016,July,10
2016-07-11,RC,C1,4052,318.663107012987,2016,July,11
2016-07-12,RC,C1,4052,318.9134662337662,2016,July,12
2016-07-13,RC,C1,4052,319.1638254545454,2016,July,13
2016-07-14,RC,C1,4052,319.4141846753247,2016,July,14
2016-07-15,RC,C1,4052,319.6645438961039,2016,July,15
2016-07-16,RC,C1,4052,319.9149031168831,2016,July,16
2016-07-17,RC,C1,4052,320.16526233766234,2016,July,17
2016-07-18,RC,C1,4052,320.41562155844156,2016,July,18
2016-07-19,RC,C1,4052,320.6659807792208,2016,July,19
2016-07-20,RC,C1,4052,320.91634,2016,July,20
2016-07-21,RC,C1,4052,321.43856763157896,2016,July,21
2016-07-22,RC,C1,4052,321.9607952631579,2016,July,22
2016-07-23,RC,C1,4052,322.48302289473685,2016,July,23
2016-07-24,RC,C1,4052,323.00525052631576,2016,July,24
2016-07-25,RC,C1,4052,323.52747815789473,2016,July,25
2016-07-26,RC,C1,4052,324.04970578947365,2016,July,26
2016-07-27,RC,C1,4052,324.5719334210526,2016,July,27
2016-07-28,RC,C1,4052,325.0941610526316,2016,July,28
2016-07-29,RC,C1,4052,325.6163886842105,2016,July,29
2016-07-30,RC,C1,4052,326.1386163157895,2016,July,30
2016-07-31,RC,C1,4052,326.6608439473684,2016,July,31
2016-08-01,RC,C1,4052,327.18307157894736,2016,August,1
2016-08-02,RC,C1,4052,327.70529921052633,2016,August,2
2016-08-03,RC,C1,4052,328.22752684210525,2016,August,3
2016-08-04,RC,C1,4052,328.7497544736842,2016,August,4
2016-08-05,RC,C1,4052,329.27198210526313,2016,August,5
2016-08-06,RC,C1,4052,329.7942097368421,2016,August,6
2016-08-07,RC,C1,4052,330.316437368421,2016,August,7
2016-08-08,RC,C1,4052,330.838665,2016,August,8
2016-08-09,RC,C1,4052,331.36089263157896,2016,August,9
2016-08-10,RC,C1,4052,331.8831202631579,2016,August,10
2016-08-11,RC,C1,4052,332.40534789473685,2016,August,11
2016-08-12,RC,C1,4052,332.92757552631576,2016,August,12
2016-08-13,RC,C1,4052,333.44980315789473,2016,August,13
2016-08-14,RC,C1,4052,333.97203078947365,2016,August,14
2016-08-15,RC,C1,4052,334.4942584210526,2016,August,15
2016-08-16,RC,C1,4052,335.0164860526316,2016,August,16
2016-08-17,RC,C1,4052,335.5387136842105,2016,August,17
2016-08-18,RC,C1,4052,336.0609413157895,2016,August,18
2016-08-19,RC,C1,4052,336.5831689473684,2016,August,19
2016-08-20,RC,C1,4052,337.10539657894736,2016,August,20
2016-08-21,RC,C1,4052,337.6276242105263,2016,August,21
2016-08-22,RC,C1,4052,338.14985184210525,2016,August,22
2016-08-23,RC,C1,4052,338.6720794736842,2016,August,23
2016-08-24,RC,C1,4052,339.19430710526314,2016,August,24
2016-08-25,RC,C1,4052,339.7165347368421,2016,August,25
2016-08-26,RC,C1,4052,340.238762368421,2016,August,26
2016-08-27,RC,C1,4052,340.76099,2016,August,27
2016-08-28,RC,C1,4052,341.28321763157896,2016,August,28
2016-08-29,RC,C1,4052,341.8054452631579,2016,August,29
2016-08-30,RC,C1,4052,342.32767289473685,2016,August,30
2016-08-31,RC,C1,4052,342.84990052631576,2016,August,31
2016-09-01,RC,C1,4052,343.37212815789474,2016,September,1
2016-09-02,RC,C1,4052,343.89435578947365,2016,September,2
2016-09-03,RC,C1,4052,344.4165834210526,2016,September,3
2016-09-04,RC,C1,4052,344.9388110526316,2016,September,4
2016-09-05,RC,C1,4052,345.4610386842105,2016,September,5
2016-09-06,RC,C1,4052,345.9832663157895,2016,September,6
2016-09-07,RC,C1,4052,346.5054939473684,2016,September,7
2016-09-08,RC,C1,4052,347.02772157894736,2016,September,8
2016-09-09,RC,C1,4052,347.5499492105263,2016,September,9
2016-09-10,RC,C1,4052,348.07217684210525,2016,September,10
2016-09-11,RC,C1,4052,348.5944044736842,2016,September,11
2016-09-12,RC,C1,4052,349.11663210526314,2016,September,12
2016-09-13,RC,C1,4052,349.6388597368421,2016,September,13
2016-09-14,RC,C1,4052,350.161087368421,2016,September,14
2016-09-15,RC,C1,4052,350.683315,2016,September,15
2016-09-16,RC,C1,4052,351.20554263157896,2016,September,16
2016-09-17,RC,C1,4052,351.7277702631579,2016,September,17
2016-09-18,RC,C1,4052,352.24999789473685,2016,September,18
2016-09-19,RC,C1,4052,352.77222552631576,2016,September,19
2016-09-20,RC,C1,4052,353.29445315789474,2016,September,20
2016-09-21,RC,C1,4052,353.81668078947365,2016,September,21
2016-09-22,RC,C1,4052,354.3389084210526,2016,September,22
2016-09-23,RC,C1,4052,354.8611360526316,2016,September,23
2016-09-24,RC,C1,4052,355.3833636842105,2016,September,24
2016-09-25,RC,C1,4052,355.9055913157895,2016,September,25
2016-09-26,RC,C1,4052,356.4278189473684,2016,September,26
2016-09-27,RC,C1,4052,356.95004657894737,2016,September,27
2016-09-28,RC,C1,4052,357.4722742105263,2016,September,28
2016-09-29,RC,C1,4052,357.99450184210525,2016,September,29
2016-09-30,RC,C1,4052,358.5167294736842,2016,September,30
2016-10-01,RC,C1,4052,359.03895710526314,2016,October,1
2016-10-02,RC,C1,4052,359.5611847368421,2016,October,2
2016-10-03,RC,C1,4052,360.083412368421,2016,October,3
2016-10-04,RC,C1,4052,360.60564,2016,October,4
2015-12-04,RC,C1,4075,296.875964,2015,December,4
2015-12-05,RC,C1,4075,296.93404590243904,2015,December,5
2015-12-06,RC,C1,4075,296.99212780487807,2015,December,6
2015-12-07,RC,C1,4075,297.0502097073171,2015,December,7
2015-12-08,RC,C1,4075,297.1082916097561,2015,December,8
2015-12-09,RC,C1,4075,297.16637351219515,2015,December,9
2015-12-10,RC,C1,4075,297.2244554146342,2015,December,10
2015-12-11,RC,C1,4075,297.2825373170732,2015,December,11
2015-12-12,RC,C1,4075,297.34061921951223,2015,December,12
2015-12-13,RC,C1,4075,297.3987011219512,2015,December,13
2015-12-14,RC,C1,4075,297.45678302439023,2015,December,14
2015-12-15,RC,C1,4075,297.51486492682926,2015,December,15
2015-12-16,RC,C1,4075,297.5729468292683,2015,December,16
2015-12-17,RC,C1,4075,297.6310287317073,2015,December,17
2015-12-18,RC,C1,4075,297.68911063414635,2015,December,18
2015-12-19,RC,C1,4075,297.7471925365854,2015,December,19
2015-12-20,RC,C1,4075,297.8052744390244,2015,December,20
2015-12-21,RC,C1,4075,297.86335634146343,2015,December,21
2015-12-22,RC,C1,4075,297.92143824390246,2015,December,22
2015-12-23,RC,C1,4075,297.9795201463415,2015,December,23
2015-12-24,RC,C1,4075,298.0376020487805,2015,December,24
2015-12-25,RC,C1,4075,298.09568395121954,2015,December,25
2015-12-26,RC,C1,4075,298.15376585365857,2015,December,26
2015-12-27,RC,C1,4075,298.2118477560976,2015,December,27
2015-12-28,RC,C1,4075,298.2699296585366,2015,December,28
2015-12-29,RC,C1,4075,298.3280115609756,2015,December,29
2015-12-30,RC,C1,4075,298.3860934634146,2015,December,30
2015-12-31,RC,C1,4075,298.44417536585365,2015,December,31
2016-01-01,RC,C1,4075,298.5022572682927,2016,January,1
2016-01-02,RC,C1,4075,298.5603391707317,2016,January,2
2016-01-03,RC,C1,4075,298.61842107317074,2016,January,3
2016-01-04,RC,C1,4075,298.67650297560976,2016,January,4
2016-01-05,RC,C1,4075,298.7345848780488,2016,January,5
2016-01-06,RC,C1,4075,298.7926667804878,2016,January,6
2016-01-07,RC,C1,4075,298.85074868292685,2016,January,7
2016-01-08,RC,C1,4075,298.9088305853659,2016,January,8
2016-01-09,RC,C1,4075,298.9669124878049,2016,January,9
2016-01-10,RC,C1,4075,299.02499439024393,2016,January,10
2016-01-11,RC,C1,4075,299.08307629268296,2016,January,11
2016-01-12,RC,C1,4075,299.141158195122,2016,January,12
2016-01-13,RC,C1,4075,299.199240097561,2016,January,13
2016-01-14,RC,C1,4075,299.25732200000004,2016,January,14
2016-01-15,RC,C1,4075,299.315403902439,2016,January,15
2016-01-16,RC,C1,4075,299.37348580487804,2016,January,16
2016-01-17,RC,C1,4075,299.4315677073171,2016,January,17
2016-01-18,RC,C1,4075,299.4896496097561,2016,January,18
2016-01-19,RC,C1,4075,299.5477315121951,2016,January,19
2016-01-20,RC,C1,4075,299.60581341463416,2016,January,20
2016-01-21,RC,C1,4075,299.6638953170732,2016,January,21
2016-01-22,RC,C1,4075,299.7219772195122,2016,January,22
2016-01-23,RC,C1,4075,299.78005912195124,2016,January,23
2016-01-24,RC,C1,4075,299.83814102439027,2016,January,24
2016-01-25,RC,C1,4075,299.8962229268293,2016,January,25
2016-01-26,RC,C1,4075,299.9543048292683,2016,January,26
2016-01-27,RC,C1,4075,300.01238673170735,2016,January,27
2016-01-28,RC,C1,4075,300.0704686341464,2016,January,28
2016-01-29,RC,C1,4075,300.1285505365854,2016,January,29
2016-01-30,RC,C1,4075,300.18663243902444,2016,January,30
2016-01-31,RC,C1,4075,300.2447143414634,2016,January,31
2016-02-01,RC,C1,4075,300.30279624390243,2016,February,1
2016-02-02,RC,C1,4075,300.36087814634146,2016,February,2
2016-02-03,RC,C1,4075,300.4189600487805,2016,February,3
2016-02-04,RC,C1,4075,300.4770419512195,2016,February,4
2016-02-05,RC,C1,4075,300.53512385365855,2016,February,5
2016-02-06,RC,C1,4075,300.5932057560976,2016,February,6
2016-02-07,RC,C1,4075,300.6512876585366,2016,February,7
2016-02-08,RC,C1,4075,300.70936956097563,2016,February,8
2016-02-09,RC,C1,4075,300.76745146341466,2016,February,9
2016-02-10,RC,C1,4075,300.8255333658537,2016,February,10
2016-02-11,RC,C1,4075,300.8836152682927,2016,February,11
2016-02-12,RC,C1,4075,300.94169717073174,2016,February,12
2016-02-13,RC,C1,4075,300.99977907317077,2016,February,13
2016-02-14,RC,C1,4075,301.0578609756098,2016,February,14
2016-02-15,RC,C1,4075,301.1159428780488,2016,February,15
2016-02-16,RC,C1,4075,301.1740247804878,2016,February,16
2016-02-17,RC,C1,4075,301.2321066829268,2016,February,17
2016-02-18,RC,C1,4075,301.29018858536585,2016,February,18
2016-02-19,RC,C1,4075,301.3482704878049,2016,February,19
2016-02-20,RC,C1,4075,301.4063523902439,2016,February,20
2016-02-21,RC,C1,4075,301.46443429268294,2016,February,21
2016-02-22,RC,C1,4075,301.52251619512197,2016,February,22
2016-02-23,RC,C1,4075,301.580598097561,2016,February,23
2016-02-24,RC,C1,4075,301.63868,2016,February,24
2016-02-25,RC,C1,4075,301.78447742857145,2016,February,25
2016-02-26,RC,C1,4075,301.9302748571429,2016,February,26
2016-02-27,RC,C1,4075,302.0760722857143,2016,February,27
2016-02-28,RC,C1,4075,302.22186971428573,2016,February,28
2016-02-29,RC,C1,4075,302.36766714285716,2016,February,29
2016-03-01,RC,C1,4075,302.5134645714286,2016,March,1
2016-03-02,RC,C1,4075,302.659262,2016,March,2
2016-03-03,RC,C1,4075,302.80505942857144,2016,March,3
2016-03-04,RC,C1,4075,302.95085685714287,2016,March,4
2016-03-05,RC,C1,4075,303.0966542857143,2016,March,5
2016-03-06,RC,C1,4075,303.2424517142857,2016,March,6
2016-03-07,RC,C1,4075,303.38824914285715,2016,March,7
2016-03-08,RC,C1,4075,303.5340465714286,2016,March,8
2016-03-09,RC,C1,4075,303.679844,2016,March,9
2016-03-10,RC,C1,4075,303.82564142857143,2016,March,10
2016-03-11,RC,C1,4075,303.97143885714286,2016,March,11
2016-03-12,RC,C1,4075,304.1172362857143,2016,March,12
2016-03-13,RC,C1,4075,304.2630337142857,2016,March,13
2016-03-14,RC,C1,4075,304.40883114285714,2016,March,14
2016-03-15,RC,C1,4075,304.55462857142857,2016,March,15
2016-03-16,RC,C1,4075,304.700426,2016,March,16
2016-03-17,RC,C1,4075,304.8462234285714,2016,March,17
2016-03-18,RC,C1,4075,304.99202085714285,2016,March,18
2016-03-19,RC,C1,4075,305.1378182857143,2016,March,19
2016-03-20,RC,C1,4075,305.2836157142857,2016,March,20
2016-03-21,RC,C1,4075,305.42941314285713,2016,March,21
2016-03-22,RC,C1,4075,305.57521057142856,2016,March,22
2016-03-23,RC,C1,4075,305.721008,2016,March,23
2016-03-24,RC,C1,4075,305.8668054285714,2016,March,24
2016-03-25,RC,C1,4075,306.01260285714284,2016,March,25
2016-03-26,RC,C1,4075,306.15840028571427,2016,March,26
2016-03-27,RC,C1,4075,306.3041977142857,2016,March,27
2016-03-28,RC,C1,4075,306.4499951428571,2016,March,28
2016-03-29,RC,C1,4075,306.59579257142855,2016,March,29
2016-03-30,RC,C1,4075,306.74159,2016,March,30
2016-03-31,RC,C1,4075,306.88738742857146,2016,March,31
2016-04-01,RC,C1,4075,307.0331848571429,2016,April,1
2016-04-02,RC,C1,4075,307.1789822857143,2016,April,2
2016-04-03,RC,C1,4075,307.32477971428574,2016,April,3
2016-04-04,RC,C1,4075,307.47057714285717,2016,April,4
2016-04-05,RC,C1,4075,307.6163745714286,2016,April,5
2016-04-06,RC,C1,4075,307.762172,2016,April,6
2016-04-07,RC,C1,4075,307.90796942857145,2016,April,7
2016-04-08,RC,C1,4075,308.0537668571429,2016,April,8
2016-04-09,RC,C1,4075,308.1995642857143,2016,April,9
2016-04-10,RC,C1,4075,308.34536171428573,2016,April,10
2016-04-11,RC,C1,4075,308.49115914285716,2016,April,11
2016-04-12,RC,C1,4075,308.6369565714286,2016,April,12
2016-04-13,RC,C1,4075,308.782754,2016,April,13
2016-04-14,RC,C1,4075,308.92855142857144,2016,April,14
2016-04-15,RC,C1,4075,309.07434885714287,2016,April,15
2016-04-16,RC,C1,4075,309.2201462857143,2016,April,16
2016-04-17,RC,C1,4075,309.3659437142857,2016,April,17
2016-04-18,RC,C1,4075,309.51174114285715,2016,April,18
2016-04-19,RC,C1,4075,309.6575385714286,2016,April,19
2016-04-20,RC,C1,4075,309.803336,2016,April,20
2016-04-21,RC,C1,4075,309.94913342857143,2016,April,21
2016-04-22,RC,C1,4075,310.09493085714286,2016,April,22
2016-04-23,RC,C1,4075,310.2407282857143,2016,April,23
2016-04-24,RC,C1,4075,310.3865257142857,2016,April,24
2016-04-25,RC,C1,4075,310.53232314285714,2016,April,25
2016-04-26,RC,C1,4075,310.67812057142856,2016,April,26
2016-04-27,RC,C1,4075,310.823918,2016,April,27
2016-04-28,RC,C1,4075,310.9697154285714,2016,April,28
2016-04-29,RC,C1,4075,311.11551285714285,2016,April,29
2016-04-30,RC,C1,4075,311.2613102857143,2016,April,30
2016-05-01,RC,C1,4075,311.4071077142857,2016,May,1
2016-05-02,RC,C1,4075,311.5529051428571,2016,May,2
2016-05-03,RC,C1,4075,311.69870257142856,2016,May,3
2016-05-04,RC,C1,4075,311.8445,2016,May,4
2016-05-05,RC,C1,4075,312.2863103896104,2016,May,5
2016-05-06,RC,C1,4075,312.7281207792208,2016,May,6
2016-05-07,RC,C1,4075,313.16993116883117,2016,May,7
2016-05-08,RC,C1,4075,313.61174155844157,2016,May,8
2016-05-09,RC,C1,4075,314.0535519480519,2016,May,9
2016-05-10,RC,C1,4075,314.4953623376623,2016,May,10
2016-05-11,RC,C1,4075,314.9371727272727,2016,May,11
2016-05-12,RC,C1,4075,315.3789831168831,2016,May,12
2016-05-13,RC,C1,4075,315.8207935064935,2016,May,13
2016-05-14,RC,C1,4075,316.2626038961039,2016,May,14
2016-05-15,RC,C1,4075,316.7044142857143,2016,May,15
2016-05-16,RC,C1,4075,317.1462246753247,2016,May,16
2016-05-17,RC,C1,4075,317.58803506493507,2016,May,17
2016-05-18,RC,C1,4075,318.02984545454547,2016,May,18
2016-05-19,RC,C1,4075,318.4716558441558,2016,May,19
2016-05-20,RC,C1,4075,318.9134662337662,2016,May,20
2016-05-21,RC,C1,4075,319.3552766233766,2016,May,21
2016-05-22,RC,C1,4075,319.797087012987,2016,May,22
2016-05-23,RC,C1,4075,320.2388974025974,2016,May,23
2016-05-24,RC,C1,4075,320.6807077922078,2016,May,24
2016-05-25,RC,C1,4075,321.1225181818182,2016,May,25
2016-05-26,RC,C1,4075,321.5643285714286,2016,May,26
2016-05-27,RC,C1,4075,322.00613896103897,2016,May,27
2016-05-28,RC,C1,4075,322.4479493506493,2016,May,28
2016-05-29,RC,C1,4075,322.8897597402597,2016,May,29
2016-05-30,RC,C1,4075,323.3315701298701,2016,May,30
2016-05-31,RC,C1,4075,323.7733805194805,2016,May,31
2016-06-01,RC,C1,4075,324.2151909090909,2016,June,1
2016-06-02,RC,C1,4075,324.6570012987013,2016,June,2
2016-06-03,RC,C1,4075,325.0988116883117,2016,June,3
2016-06-04,RC,C1,4075,325.5406220779221,2016,June,4
2016-06-05,RC,C1,4075,325.9824324675325,2016,June,5
2016-06-06,RC,C1,4075,326.4242428571429,2016,June,6
2016-06-07,RC,C1,4075,326.8660532467532,2016,June,7
2016-06-08,RC,C1,4075,327.3078636363636,2016,June,8
2016-06-09,RC,C1,4075,327.749674025974,2016,June,9
2016-06-10,RC,C1,4075,328.1914844155844,2016,June,10
2016-06-11,RC,C1,4075,328.6332948051948,2016,June,11
2016-06-12,RC,C1,4075,329.0751051948052,2016,June,12
2016-06-13,RC,C1,4075,329.5169155844156,2016,June,13
2016-06-14,RC,C1,4075,329.958725974026,2016,June,14
